Label,Notation,Parent Notation,Sort Priority
Major Power Producers,major-power-producers,,1
All Generating Companies,all-generating-companies,,2
Other Generators - Transport Undertakings,other-generators-transport-undertakings,,3
Other Generators - Undertakings in Industrial and Commercial Sectors,other-generators-undertakings-in-industrial-and-commercial-sectors,,4
Other Generators,other-generators,,5
