period-start,uk,england,wales,scotland,northern ireland,england and wales,england n,england s
01/01/2003,6.22402,5.74612,7.39738,6.84159,5.45882,5.97154,5.86822,5.68152
01/01/2004,6.69518,5.88347,8.38325,7.74983,5.85213,6.22473,6.23307,5.69853
01/01/2005,6.61312,5.62204,7.90173,8.03166,5.9792,5.93326,5.88143,5.48482
01/01/2006,6.9341,5.94861,8.37435,8.32041,6.19449,6.27976,6.26791,5.7797
01/01/2007,7.18876,6.67399,8.6059,7.89118,5.95384,6.93772,6.76942,6.6235
01/01/2008,7.09182,6.34829,8.57453,8.05783,6.37443,6.65221,6.70716,6.15844
01/01/2009,6.76149,5.90695,8.10189,7.91957,6.21922,6.20659,6.00559,5.85476
01/01/2010,6.16802,5.46099,7.19973,7.01351,6.46781,5.69835,5.62198,5.37582
01/01/2011,6.49468,5.30436,7.03176,8.38869,6.21535,5.54018,5.66368,5.11427
01/01/2012,7.26939,6.8903,8.54592,7.78042,5.9954,7.11632,7.3622,6.64066
01/01/2013,6.71192,5.92615,8.07292,7.71744,6.34845,6.21922,5.96068,5.90788
01/01/2014,6.93947,6.10331,7.97526,8.14586,6.40839,6.35886,6.02855,6.14285
01/01/2015,6.86311,5.71434,8.02395,8.49543,6.7021,6.02964,6.48118,5.30866
01/01/2016,6.53539,5.82678,7.67672,7.56049,5.69389,6.07933,6.05634,5.70534
01/01/2017,6.27618,5.71898,7.22727,7.03164,5.76834,5.92489,5.95126,5.5961
01/01/2018,6.50729,5.89621,7.98501,7.21829,5.98507,6.18136,5.97494,5.85456
01/01/2019,7.04292,6.4386,8.57335,7.74967,6.41779,6.73003,6.95281,6.16658
01/01/2020,7.28799,6.42836,9.02623,8.39207,6.54603,6.78301,6.6935,6.28809
