period-start,east scotland,north scotland,west scotland,northern ireland,east midlands,east of england,london,north east england,north west england,south east england,south west england,wales,west midlands,yorkshire and humber
01/01/2000,3.09555,2.37834,3.00181,2.02838,2.20613,2.61173,2.53455,3.20348,3.07552,3.78694,3.26514,3.25993,2.55628,3.52159
01/01/2001,1.14202,1.96018,0.96247,0.48631,1.42632,2.18253,0.42839,1.0878,0.88414,1.05708,0.62591,1.43519,1.54383,0.52217
01/01/2002,3.37474,2.81324,2.03224,3.89532,2.51919,1.99202,1.3907,2.48676,2.69007,1.42225,3.06041,2.81501,1.52114,3.52989
01/01/2003,0.54545,0.92708,1.19595,1.04339,0.85585,0.39854,0.4956,0.4288,0.26203,1.04505,0.66887,1.1649,0.71536,1.09978
01/01/2004,2.16774,3.05409,3.04364,1.5019,1.64997,1.62289,0.28706,2.75424,2.34871,0.65006,2.06896,2.39972,1.19806,1.88505
01/01/2005,2.6785,4.19515,3.20304,2.67857,0.50755,0.51661,0.04774,3.02869,1.69742,0.62871,1.44427,1.94511,1.61779,1.07164
01/01/2006,2.2648,3.62089,3.75963,2.64394,0.52661,1.37346,0.15515,0.64495,1.13161,0.94789,1.30396,1.10558,0.37537,1.02898
01/01/2007,1.63925,2.95179,1.60683,1.30412,3.41104,2.57528,1.21859,0.80476,1.75563,1.73488,1.45135,1.6517,4.31109,2.97024
01/01/2008,2.75086,2.19685,3.04017,2.57677,1.62394,1.39948,0.13756,3.19024,3.19979,1.35653,2.13079,3.17194,3.02699,2.55115
01/01/2009,2.87416,2.32819,3.15891,2.21898,1.00672,0.96772,0.95038,2.9295,1.63144,0.91299,1.30472,1.62601,0.75942,1.35406
01/01/2010,1.96458,1.04292,1.70473,3.9944,0.65285,1.08021,0.40013,1.04239,0.74271,1.86553,1.08028,1.19666,0.8952,0.53799
01/01/2011,3.02279,2.82335,3.37688,3.46181,0.17728,0.38295,0.70226,1.323,1.5526,0.62395,0.40151,0.62881,0.08827,0.50875
01/01/2012,3.41525,2.50403,2.82029,2.22106,1.44647,1.15066,1.63379,3.65134,2.86634,1.63782,4.05345,1.82541,2.53898,2.76031
01/01/2013,1.15156,1.78267,2.24169,1.33487,1.18668,1.01116,1.76947,2.19268,1.50936,2.07456,2.2737,1.74918,2.0306,0.84466
01/01/2014,2.64903,3.76882,3.20935,3.46174,1.04592,2.5284,0.71482,0.48641,0.78403,1.46044,0.67856,0.94935,0.57866,0.90113
01/01/2015,2.30373,3.29091,3.83282,3.82736,0.38251,1.44428,1.10867,2.54518,2.96404,0.87819,0.7261,1.18509,0.45787,1.82553
01/01/2016,1.83972,2.55743,2.2551,0.37991,0.98842,1.14613,1.26508,1.62741,0.93804,1.38876,2.09067,1.13941,1.94972,1.17388
01/01/2017,0.98007,1.39911,0.87636,1.69509,1.29618,1.8933,2.04774,2.20964,1.45885,1.23995,0.73255,0.85842,0.3107,1.26238
01/01/2018,0.9029,2.05797,2.04222,1.69035,0.38552,0.46154,0.58354,1.04948,1.81286,0.63771,1.09604,2.35669,0.94272,1.01926
01/01/2019,1.35704,2.69617,2.39973,2.45858,2.88136,0.98717,0.52764,2.45703,2.68569,1.39237,1.60511,2.41244,2.72059,2.26018
01/01/2020,3.46743,4.0343,3.55546,2.35225,1.607,2.84631,1.63819,2.53043,4.01392,2.97227,2.80537,3.45172,2.93688,2.25084
