Label,Notation,Parent Notation,Sort Priority
uk,uk,,1
uk-trend,uk-trend,,2
england,england,,3
england-trend,england-trend,,4
wales,wales,,5
wales-trend,wales-trend,,6
scotland,scotland,,7
scotland-trend,scotland-trend,,8
northern-ireland,northern-ireland,,9
northern-ireland-trend,northern-ireland-trend,,10
