period-start,east scotland,north scotland,west scotland,northern ireland,east midlands,east of england,london,north east england,north west england,south east england,south west england,wales,west midlands,yorkshire and humber
1978,10.22147,9.12265,7.97387,10.46124,6.56037,5.37966,5.29209,8.8216,7.56348,4.53385,5.85554,6.32421,4.79517,7.15599
1979,7.77878,10.76646,9.36372,9.14908,8.78217,6.97716,7.78455,6.8065,5.76531,6.15859,7.12643,8.87702,8.15793,9.09239
1980,6.91252,12.96902,9.65561,7.333,8.47672,6.24292,4.43656,7.77573,10.42868,5.86935,7.08996,9.35703,7.53099,9.20241
1981,7.3729,13.35795,11.53682,11.47719,9.02788,6.85481,5.96922,7.73902,11.11148,6.32315,9.5787,11.32392,8.86683,8.69671
1982,12.77527,11.83822,13.63183,9.432,7.64933,7.29158,6.66646,7.94634,9.50025,6.96965,8.49876,11.83394,8.2535,7.40962
1983,7.29272,12.45206,7.21195,4.64437,6.61576,4.3031,4.38191,7.56551,8.04415,4.58644,6.24645,9.42092,7.01384,7.77178
1984,11.92027,11.39096,9.95195,8.42503,5.7209,7.1964,6.65138,7.24088,7.57301,6.02344,7.56403,8.57079,6.44333,6.94346
1985,10.35321,10.21017,11.96042,9.04727,6.66232,4.35468,4.44472,6.79837,8.05228,4.77993,6.9097,8.32354,6.76957,6.26582
1986,9.35386,11.87449,12.56172,10.71471,6.6943,6.57632,6.82349,9.23879,8.53465,6.53417,8.29524,10.43774,7.18445,9.12792
1987,7.88631,8.37992,12.39982,9.43566,6.5165,9.32668,7.57601,11.31916,10.36581,7.01952,6.76407,8.83862,6.63486,7.06905
1988,9.04329,9.87001,10.86027,12.16704,4.58397,5.73992,3.36558,6.95203,8.55952,4.15556,6.68623,8.17328,5.67799,5.48249
1989,6.20789,13.40162,8.76202,6.98233,7.53281,5.94295,5.19661,4.19187,6.94158,6.37003,9.56315,10.12389,9.38205,5.82573
1990,10.80483,19.64927,13.91516,10.74675,3.96233,3.00245,2.50314,6.59384,6.66514,4.76837,6.31893,8.66008,5.34115,6.1049
1991,8.34885,11.05976,14.18127,9.81392,4.83711,4.09126,4.65075,7.34657,9.77852,6.03417,6.80977,9.1874,6.31655,4.5898
1992,8.64593,14.63408,11.00612,9.61125,9.16123,10.58816,7.61809,7.98258,6.35337,7.16921,6.05068,9.51296,8.43126,8.52295
1993,12.26908,10.36965,11.50125,11.2072,10.29036,9.49095,6.0402,11.0374,7.88499,8.04704,9.20922,9.02535,7.91419,9.31354
1994,6.88912,11.01982,9.14507,7.16855,5.51273,4.84527,4.51193,6.05528,7.68357,5.84324,8.22125,9.24908,4.52853,6.19139
1995,8.86532,13.47233,10.22971,11.90646,5.13514,5.71124,4.73304,7.33914,6.61392,7.40441,8.02368,7.35288,7.01668,5.55005
1996,6.87494,8.56937,9.45614,9.4228,3.37682,4.85184,4.73304,5.74553,5.12031,5.15153,6.21413,6.03503,3.78671,4.66234
1997,9.87355,13.00081,9.27638,9.11459,6.01471,5.36016,3.7902,7.27201,6.13931,5.0575,7.16215,7.87433,6.54052,6.54318
1998,11.73969,14.57092,12.79603,10.19384,7.10463,6.90581,5.26445,10.00848,8.78778,6.74487,9.49805,11.76687,7.59519,8.7146
1999,10.81286,16.14536,14.14844,12.05381,7.40906,6.20714,5.72111,9.46702,9.26492,7.13824,9.85391,11.01142,9.66139,8.45851
2000,12.68091,12.86837,13.70772,10.30175,11.32879,10.13121,10.11746,12.3554,12.68972,13.27799,12.8822,13.68808,11.05221,13.12325
2001,7.26366,9.92851,5.73487,4.60177,5.10738,8.63463,6.86118,8.25029,6.17499,6.94281,5.07638,8.06414,5.24058,5.31068
2002,11.81555,11.66981,10.92935,14.83311,8.15336,6.82592,7.09234,10.27213,10.84578,10.63306,11.08195,11.52617,7.53252,10.51031
2003,3.98814,7.65987,5.74627,7.49422,5.03422,4.63896,3.5691,3.88757,5.02791,5.51334,5.3162,5.38266,4.11095,4.13109
2004,9.26635,13.87022,12.58506,10.29147,8.92639,6.75515,4.15138,8.96585,9.99781,5.70783,7.97284,11.03026,8.05928,7.84031
2005,9.32366,15.34631,11.26376,10.29348,4.48759,4.57241,1.8706,10.27747,7.2621,3.84795,6.93507,8.47865,7.41796,5.31717
2006,10.27087,14.29446,13.86942,8.55816,4.95792,5.77173,2.68467,5.91243,8.34588,5.98781,6.8446,8.28494,5.32769,7.69483
2007,9.72134,13.03698,8.51715,9.16402,10.11857,7.89705,5.31093,6.6043,9.42783,7.46405,8.81501,9.94974,11.8207,9.87701
2008,11.6205,14.12507,13.1164,11.82118,8.71291,8.42289,5.69221,10.86074,11.52455,8.51198,10.24993,12.00978,10.42888,10.52859
2009,10.13631,12.56716,13.04354,12.03592,5.64658,5.06196,7.1897,9.92149,7.78608,7.28375,8.18851,9.21024,5.9827,7.11819
2010,8.99584,7.39093,9.18729,11.71155,4.53492,4.96104,4.90013,6.66852,6.15097,5.17078,5.1673,5.718,3.87552,5.37766
2011,11.62404,15.22987,14.93679,11.50384,2.1336,3.2618,4.31281,6.01092,7.13571,4.07979,4.18814,4.22624,2.01392,4.19735
2012,11.94966,11.46006,13.67479,10.2909,12.63424,9.20548,7.16332,16.50534,13.56779,9.40001,13.37531,10.73752,11.89274,15.1296
2013,8.01834,11.1571,11.02843,10.57677,5.82048,5.68907,5.54271,8.35528,7.99619,6.18528,8.37237,8.64162,8.10249,5.34783
2014,11.31791,13.90401,12.80875,13.51196,7.34651,9.09893,6.73304,4.45575,5.96178,8.85506,7.55649,7.51291,7.59542,6.10847
2015,11.13957,15.44556,16.39997,12.94913,3.37183,4.04052,3.51256,10.04158,12.19449,4.99424,6.05072,7.355,3.65816,9.16247
2016,8.29998,10.96144,9.37179,6.40951,5.88194,5.45361,5.9956,6.13484,6.58085,6.75644,9.02972,7.10876,7.52368,5.51757
2017,5.63815,8.85807,7.97133,10.18809,4.97787,7.20443,7.17462,7.97619,8.88675,6.67277,5.47131,6.03672,4.19952,6.49306
2018,6.35068,9.03516,9.31988,9.6351,4.32483,4.06394,4.60176,6.36481,6.04543,5.30395,8.09922,7.69251,4.47347,5.75817
2019,9.17385,13.38159,10.39757,12.06114,12.91449,5.43505,5.62312,12.02207,12.4012,6.65545,8.8231,10.37269,11.73474,10.06302
2020,11.61834,15.62963,14.5263,12.67074,7.62183,6.79838,6.83982,8.40732,13.70477,9.23064,10.95095,12.17425,8.29071,10.57456
