period-start,uk,england,wales,scotland,northern ireland,england and wales,england n,england s
01/12/1967,0,0,0,0,0,0,0,0
01/01/1968,0,0,0,0,0,0,0,0
01/02/1968,0,0,0,0,0,0,0,0
01/03/1968,0.00028,0.00052,0,0,0,0.00045,0,0.0008
01/04/1968,0.0013,0.00243,0,0,0,0.0021,0,0.00371
01/05/1968,0,0,0,0.00001,0,0,0,0
01/06/1968,0.45112,0.6579,0.19939,0.2244,0.17094,0.59531,0.6055,0.68563
01/07/1968,0.47097,0.86725,0.07366,0,0,0.75891,0.30095,1.16684
01/08/1968,0.67105,1.18377,0.42406,0.00246,0,1.08005,0.81618,1.37823
01/09/1968,0.00353,0.00659,0,0,0,0.00569,0,0.01007
01/10/1968,0,0,0,0,0,0,0,0
01/11/1968,0,0,0,0,0,0,0,0
01/12/1968,0,0,0,0,0,0,0,0
01/01/1969,0,0,0,0,0,0,0,0
01/02/1969,0,0,0,0,0,0,0,0
01/03/1969,0,0,0,0,0,0,0,0
01/04/1969,0,0,0,0,0,0,0,0
01/05/1969,0.06517,0.12163,0,0,0,0.10502,0,0.18597
01/06/1969,0.25025,0.39469,0.1216,0.07528,0.07617,0.35741,0.01464,0.59574
01/07/1969,3.15946,5.25288,2.0281,0.42888,0.61774,4.81265,3.25338,6.31066
01/08/1969,1.28959,2.22035,0.83961,0.0893,0,2.03186,1.2255,2.74665
01/09/1969,0.01396,0.02604,0,0,0,0.02249,0,0.03982
01/10/1969,0.01528,0.02851,0,0,0,0.02462,0.00391,0.04152
01/11/1969,0,0,0,0,0,0,0,0
01/12/1969,0,0,0,0,0,0,0,0
01/01/1970,0,0,0,0,0,0,0,0
01/02/1970,0,0,0,0,0,0,0,0
01/03/1970,0,0,0,0,0,0,0,0
01/04/1970,0,0,0,0,0,0,0,0
01/05/1970,0.00043,0.00081,0,0,0,0.0007,0,0.00123
01/06/1970,3.26349,4.86974,2.48935,1.12962,1.38138,4.54478,3.32174,5.68866
01/07/1970,0.96835,1.63798,0.95401,0.03054,0,1.54461,0.83922,2.06054
01/08/1970,1.24889,2.08213,0.6988,0.22906,0.00746,1.89329,0.82604,2.74663
01/09/1970,0.21248,0.39651,0.00005,0,0,0.34239,0.05659,0.57634
01/10/1970,0,0,0,0,0,0,0,0
01/11/1970,0,0,0,0,0,0,0,0
01/12/1970,0,0,0,0,0,0,0,0
01/01/1971,0,0,0,0,0,0,0,0
01/02/1971,0,0,0,0,0,0,0,0
01/03/1971,0,0,0,0,0,0,0,0
01/04/1971,0,0,0,0,0,0,0,0
01/05/1971,0.00002,0.00003,0,0,0,0.00003,0,0.00005
01/06/1971,0.00003,0.00005,0,0,0,0.00005,0,0.00008
01/07/1971,2.42104,3.77165,2.1303,0.64522,0.22099,3.54758,2.01149,4.70281
01/08/1971,0.08379,0.15615,0,0.00037,0,0.13483,0,0.23875
01/09/1971,0.01027,0.00158,0.01439,0.02558,0,0.00333,0.00084,0.00196
01/10/1971,0.00002,0,0.00019,0,0,0.00003,0,0
01/11/1971,0,0,0,0,0,0,0,0
01/12/1971,0,0,0,0,0,0,0,0
01/01/1972,0,0,0,0,0,0,0,0
01/02/1972,0,0,0,0,0,0,0,0
01/03/1972,0,0,0,0,0,0,0,0
01/04/1972,0,0,0,0,0,0,0,0
01/05/1972,0,0,0,0,0,0,0,0
01/06/1972,0,0,0,0,0,0,0,0
01/07/1972,1.0083,0.86272,0.68621,1.23636,1.60983,0.83863,1.02271,0.77809
01/08/1972,0.00934,0.0169,0.00297,0.0001,0,0.015,0.01149,0.01977
01/09/1972,0.00001,0.00002,0,0,0,0.00001,0,0.00002
01/10/1972,0,0,0,0,0,0,0,0
01/11/1972,0,0,0,0,0,0,0,0
01/12/1972,0,0,0,0,0,0,0,0
01/01/1973,0,0,0,0,0,0,0,0
01/02/1973,0,0,0,0,0,0,0,0
01/03/1973,0,0,0,0,0,0,0,0
01/04/1973,0,0,0,0,0,0,0,0
01/05/1973,0.00037,0.00067,0.0001,0,0,0.00059,0.00091,0.00054
01/06/1973,0.27886,0.51219,0.04818,0.00095,0.00007,0.44885,0.12093,0.71918
01/07/1973,0.46571,0.83092,0.23211,0.00243,0.00015,0.74918,0.20148,1.16391
01/08/1973,3.00748,4.33857,3.22029,1.0025,1.5483,4.1859,2.45751,5.33368
01/09/1973,1.12529,2.01343,0.5474,0,0,1.81329,0.25585,2.94322
01/10/1973,0,0,0,0,0,0,0,0
01/11/1973,0,0,0,0,0,0,0,0
01/12/1973,0,0,0,0,0,0,0,0
01/01/1974,0,0,0,0,0,0,0,0
01/02/1974,0,0,0,0,0,0,0,0
01/03/1974,0,0,0,0,0,0,0,0
01/04/1974,0,0,0,0,0,0,0,0
01/05/1974,0.00014,0.00027,0,0,0,0.00023,0,0.00041
01/06/1974,0.15406,0.19305,0.30056,0.07544,0.0161,0.20773,0.12879,0.22705
01/07/1974,0.02026,0.03781,0,0,0,0.03265,0.00047,0.05757
01/08/1974,0.05585,0.10423,0,0,0,0.09,0.01106,0.15352
01/09/1974,0.00002,0.00003,0,0,0,0.00003,0,0.00005
01/10/1974,0,0,0,0,0,0,0,0
01/11/1974,0,0,0,0,0,0,0,0
01/12/1974,0,0,0,0,0,0,0,0
01/01/1975,0,0,0,0,0,0,0,0
01/02/1975,0,0,0,0,0,0,0,0
01/03/1975,0,0,0,0,0,0,0,0
01/04/1975,0,0,0,0,0,0,0,0
01/05/1975,0,0,0,0,0,0,0,0
01/06/1975,1.90067,2.89575,1.96849,0.49218,0.43078,2.76917,1.5183,3.62445
01/07/1975,2.00063,3.5316,0.99188,0.06321,0.06483,3.18489,1.5442,4.58298
01/08/1975,8.26149,12.01098,5.25666,3.9471,1.95939,11.08891,10.93566,12.57985
01/09/1975,0.00001,0.00002,0,0,0,0.00002,0,0.00004
01/10/1975,0,0,0,0,0,0,0,0
01/11/1975,0,0,0,0,0,0,0,0
01/12/1975,0,0,0,0,0,0,0,0
01/01/1976,0,0,0,0,0,0,0,0
01/02/1976,0,0,0,0,0,0,0,0
01/03/1976,0,0,0,0,0,0,0,0
01/04/1976,0,0,0,0,0,0,0,0
01/05/1976,0.23284,0.43177,0.01741,0,0,0.3752,0,0.66018
01/06/1976,5.81811,9.39544,5.17561,0.7284,1.92653,8.81937,6.87056,10.73115
01/07/1976,7.75242,10.44952,7.44856,4.16746,3.1132,10.03984,8.08329,11.7013
01/08/1976,6.43448,9.30229,8.67347,1.70553,2.90597,9.21644,4.86885,11.64765
01/09/1976,0,0,0,0,0,0,0,0
01/10/1976,0,0,0,0,0,0,0,0
01/11/1976,0,0,0,0,0,0,0,0
01/12/1976,0,0,0,0,0,0,0,0
01/01/1977,0,0,0,0,0,0,0,0
01/02/1977,0,0,0,0,0,0,0,0
01/03/1977,0,0,0,0,0,0,0,0
01/04/1977,0,0,0,0,0,0,0,0
01/05/1977,0.00685,0.00007,0.0001,0.02119,0,0.00007,0,0.00011
01/06/1977,0.04027,0.04635,0.01638,0.04185,0.01098,0.04226,0.03381,0.05298
01/07/1977,2.7146,3.30898,2.81778,1.84688,1.92551,3.24192,1.92144,4.04302
01/08/1977,0.40851,0.74345,0.07658,0.01133,0.00007,0.65241,0.55651,0.84234
01/09/1977,0.00188,0.00351,0,0,0,0.00303,0,0.00537
01/10/1977,0,0,0,0,0,0,0,0
01/11/1977,0,0,0,0,0,0,0,0
01/12/1977,0,0,0,0,0,0,0,0
01/01/1978,0,0,0,0,0,0,0,0
01/02/1978,0,0,0,0,0,0,0,0
01/03/1978,0,0,0,0,0,0,0,0
01/04/1978,0,0,0,0,0,0,0,0
01/05/1978,0.52973,0.72774,0.74363,0.23619,0.0161,0.72991,0.41608,0.89261
01/06/1978,0.77746,1.06984,0.3713,0.5327,0.02759,0.97448,1.07991,1.06451
01/07/1978,0.15653,0.28747,0.02625,0.00081,0,0.25181,0.04163,0.41752
01/08/1978,0.0684,0.12752,0.00073,0,0,0.11021,0.06741,0.15932
01/09/1978,0.06323,0.118,0,0,0,0.10189,0.03652,0.1611
01/10/1978,0.005,0.00932,0,0,0,0.00805,0,0.01426
01/11/1978,0,0,0,0,0,0,0,0
01/12/1978,0,0,0,0,0,0,0,0
01/01/1979,0,0,0,0,0,0,0,0
01/02/1979,0,0,0,0,0,0,0,0
01/03/1979,0,0,0,0,0,0,0,0
01/04/1979,0,0,0,0,0,0,0,0
01/05/1979,0.26225,0.48889,0.00321,0.00001,0,0.42259,0.15923,0.66329
01/06/1979,0.39308,0.60985,0.12884,0.16918,0.01924,0.54419,0.61287,0.60826
01/07/1979,0.97419,1.73157,0.54206,0.00119,0,1.56918,0.55653,2.35319
01/08/1979,0.11775,0.21893,0.0034,0,0,0.18951,0.07163,0.29686
01/09/1979,0.06082,0.1135,0,0,0,0.09801,0.01746,0.16431
01/10/1979,0,0,0,0,0,0,0,0
01/11/1979,0,0,0,0,0,0,0,0
01/12/1979,0,0,0,0,0,0,0,0
01/01/1980,0,0,0,0,0,0,0,0
01/02/1980,0,0,0,0,0,0,0,0
01/03/1980,0,0,0,0,0,0,0,0
01/04/1980,0,0,0,0,0,0,0,0
01/05/1980,0.09147,0.0994,0.15641,0.07777,0,0.10719,0.12133,0.08781
01/06/1980,0.81961,1.34722,0.70814,0.11748,0,1.25997,1.29122,1.37684
01/07/1980,0.55478,0.93795,0.5844,0.0083,0,0.88968,0.45451,1.19369
01/08/1980,0.15394,0.28727,0,0.00001,0,0.24806,0.01211,0.43284
01/09/1980,0.00217,0.00404,0,0,0,0.00349,0,0.00618
01/10/1980,0,0,0,0,0,0,0,0
01/11/1980,0,0,0,0,0,0,0,0
01/12/1980,0,0,0,0,0,0,0,0
01/01/1981,0,0,0,0,0,0,0,0
01/02/1981,0,0,0,0,0,0,0,0
01/03/1981,0,0,0,0,0,0,0,0
01/04/1981,0,0,0,0,0,0,0,0
01/05/1981,0.00026,0.00048,0,0,0,0.00041,0.00138,0
01/06/1981,0.07396,0.13736,0.00413,0,0,0.11917,0.00422,0.20779
01/07/1981,0.43842,0.80124,0.07896,0.00709,0.0019,0.70263,0.14619,1.14777
01/08/1981,1.97325,3.4695,1.14649,0.05283,0,3.15237,1.30444,4.61485
01/09/1981,0.09159,0.16973,0.00754,0,0,0.14759,0.10846,0.20214
01/10/1981,0,0,0,0,0,0,0,0
01/11/1981,0,0,0,0,0,0,0,0
01/12/1981,0,0,0,0,0,0,0,0
01/01/1982,0,0,0,0,0,0,0,0
01/02/1982,0,0,0,0,0,0,0,0
01/03/1982,0,0,0,0,0,0,0,0
01/04/1982,0,0,0,0,0,0,0,0
01/05/1982,0.18734,0.32902,0.08163,0.01281,0,0.29525,0.04221,0.48075
01/06/1982,2.40575,3.39633,1.78826,1.15348,1.12154,3.17681,2.66661,3.78237
01/07/1982,1.26637,2.07226,0.88195,0.23775,0.08737,1.90977,0.85046,2.71862
01/08/1982,1.39277,1.99221,0.53967,0.87009,0.00073,1.79391,1.08633,2.47143
01/09/1982,0.77979,1.38513,0.44263,0.00017,0,1.25646,0.45185,1.87885
01/10/1982,0,0,0,0,0,0,0,0
01/11/1982,0,0,0,0,0,0,0,0
01/12/1982,0,0,0,0,0,0,0,0
01/01/1983,0,0,0,0,0,0,0,0
01/02/1983,0,0,0,0,0,0,0,0
01/03/1983,0,0,0,0,0,0,0,0
01/04/1983,0,0,0,0,0,0,0,0
01/05/1983,0,0,0,0,0,0,0,0
01/06/1983,0.10484,0.16935,0.05727,0.02847,0.0019,0.15405,0.04534,0.23496
01/07/1983,9.39012,13.34239,11.10239,3.0216,5.75091,13.03659,6.95363,16.72216
01/08/1983,3.12815,5.0402,2.22895,0.57244,0.97249,4.65642,2.49197,6.38826
01/09/1983,0.00643,0.01198,0.0001,0,0,0.01035,0,0.01831
01/10/1983,0.00004,0.00008,0,0,0,0.00007,0,0.00012
01/11/1983,0,0,0,0,0,0,0,0
01/12/1983,0,0,0,0,0,0,0,0
01/01/1984,0,0,0,0,0,0,0,0
01/02/1984,0,0,0,0,0,0,0,0
01/03/1984,0,0,0,0,0,0,0,0
01/04/1984,0.00164,0,0,0.00512,0,0,0,0
01/05/1984,0.00021,0.00008,0,0.00054,0,0.00007,0,0.00012
01/06/1984,0.65354,1.14956,0.3944,0.01271,0.0008,1.04647,0.43456,1.52781
01/07/1984,3.46161,5.39797,3.83912,0.73202,0.14942,5.18516,2.7679,6.78933
01/08/1984,3.40911,4.81942,3.13764,1.60245,0.80536,4.58983,3.21508,5.66815
01/09/1984,0.16449,0.30668,0.0018,0,0,0.26506,0.10275,0.41456
01/10/1984,0,0,0,0,0,0,0,0
01/11/1984,0,0,0,0,0,0,0,0
01/12/1984,0,0,0,0,0,0,0,0
01/01/1985,0,0,0,0,0,0,0,0
01/02/1985,0,0,0,0,0,0,0,0
01/03/1985,0,0,0,0,0,0,0,0
01/04/1985,0,0,0,0,0,0,0,0
01/05/1985,0.00044,0.00081,0,0,0,0.0007,0,0.00125
01/06/1985,0.01639,0.02668,0.0193,0.00144,0,0.02567,0,0.04079
01/07/1985,1.29782,2.18118,1.31111,0.05588,0.00022,2.0624,0.69936,2.96508
01/08/1985,0.0981,0.18307,0,0,0,0.15807,0.00555,0.27697
01/09/1985,0.17133,0.31861,0.00705,0,0,0.27608,0.11133,0.42827
01/10/1985,0.25936,0.48003,0.02509,0,0,0.41793,0.40894,0.51764
01/11/1985,0,0,0,0,0,0,0,0
01/12/1985,0,0,0,0,0,0,0,0
01/01/1986,0,0,0,0,0,0,0,0
01/02/1986,0,0,0,0,0,0,0,0
01/03/1986,0,0,0,0,0,0,0,0
01/04/1986,0,0,0,0,0,0,0,0
01/05/1986,0,0,0,0,0,0,0,0
01/06/1986,2.87777,3.80886,3.19467,1.74302,0.10405,3.72501,1.81225,4.8651
01/07/1986,1.1947,2.13615,0.30941,0.0739,0.00161,1.88677,1.59657,2.42161
01/08/1986,0.01421,0.02651,0,0,0,0.02289,0,0.04054
01/09/1986,0,0,0,0,0,0,0,0
01/10/1986,0,0,0,0,0,0,0,0
01/11/1986,0,0,0,0,0,0,0,0
01/12/1986,0,0,0,0,0,0,0,0
01/01/1987,0,0,0,0,0,0,0,0
01/02/1987,0,0,0,0,0,0,0,0
01/03/1987,0,0,0,0,0,0,0,0
01/04/1987,0.00001,0,0.00015,0,0,0.00002,0,0
01/05/1987,0,0,0,0,0,0,0,0
01/06/1987,0.36318,0.67089,0.04347,0,0,0.58523,0.26251,0.88692
01/07/1987,1.17326,2.0134,1.05868,0.01123,0.01895,1.88306,1.04594,2.5252
01/08/1987,1.275,2.28942,0.43991,0.03389,0.00095,2.03693,1.06563,2.93683
01/09/1987,0.01965,0.03667,0,0,0,0.03167,0,0.05607
01/10/1987,0,0,0,0,0,0,0,0
01/11/1987,0,0,0,0,0,0,0,0
01/12/1987,0,0,0,0,0,0,0,0
01/01/1988,0,0,0,0,0,0,0,0
01/02/1988,0,0,0,0,0,0,0,0
01/03/1988,0,0,0,0,0,0,0,0
01/04/1988,0,0,0,0,0,0,0,0
01/05/1988,0.00095,0.00083,0.00029,0.0015,0,0.00076,0,0.00127
01/06/1988,0.10069,0.13329,0.16642,0.04715,0.00029,0.13782,0.01006,0.19849
01/07/1988,0,0,0,0,0,0,0,0
01/08/1988,1.17058,1.88758,1.21854,0.1741,0,1.79625,0.90185,2.40905
01/09/1988,0.1843,0.31826,0.15651,0.00157,0,0.29618,0.14443,0.41022
01/10/1988,0,0,0,0,0,0,0,0
01/11/1988,0,0,0,0,0,0,0,0
01/12/1988,0,0,0,0,0,0,0,0
01/01/1989,0,0,0,0,0,0,0,0
01/02/1989,0,0,0,0,0,0,0,0
01/03/1989,0,0,0,0,0,0,0,0
01/04/1989,0,0,0,0,0,0,0,0
01/05/1989,0.79393,1.34396,0.69666,0.04277,0.01793,1.25559,0.13852,1.98165
01/06/1989,3.41478,5.15779,2.92639,0.9892,1.50615,4.85317,3.29604,6.14269
01/07/1989,6.86884,9.75919,7.13691,2.44975,4.38087,9.40121,6.50812,11.47907
01/08/1989,2.12007,3.90076,0.35074,0.0003,0,3.41613,1.32596,5.26288
01/09/1989,0.43866,0.8158,0.0177,0,0,0.70685,0.263,1.10825
01/10/1989,0,0,0,0,0,0,0,0
01/11/1989,0,0,0,0,0,0,0,0
01/12/1989,0,0,0,0,0,0,0,0
01/01/1990,0,0,0,0,0,0,0,0
01/02/1990,0,0,0,0,0,0,0,0
01/03/1990,0,0,0,0,0,0,0,0
01/04/1990,0,0,0,0,0,0,0,0
01/05/1990,0.94883,1.42153,0.85113,0.35283,0.03125,1.34366,0.67361,1.81719
01/06/1990,0.03312,0.06181,0,0,0,0.05337,0.03404,0.0765
01/07/1990,4.34234,7.08299,4.98415,0.3041,0.47454,6.79647,3.23468,9.11882
01/08/1990,5.48238,9.19208,4.02125,0.56249,0.59652,8.48618,5.41201,11.19181
01/09/1990,0.09509,0.17745,0,0,0,0.15322,0.03277,0.25398
01/10/1990,0.00001,0,0.0001,0,0,0.00001,0,0
01/11/1990,0,0,0,0,0,0,0,0
01/12/1990,0,0,0,0,0,0,0,0
01/01/1991,0,0,0,0,0,0,0,0
01/02/1991,0,0,0,0,0,0,0,0
01/03/1991,0,0,0,0,0,0,0,0
01/04/1991,0,0,0,0,0,0,0,0
01/05/1991,0.00077,0.00136,0.00044,0,0,0.00123,0,0.00208
01/06/1991,0,0,0,0,0,0,0,0
01/07/1991,2.24454,3.46721,1.82055,0.69075,0.17913,3.24242,2.66693,3.89058
01/08/1991,1.71119,3.00151,0.57871,0.12416,0.24748,2.67076,1.63011,3.72701
01/09/1991,0.83131,1.40234,0.23707,0.16606,0.10427,1.24326,0.44271,1.90999
01/10/1991,0,0,0,0,0,0,0,0
01/11/1991,0,0,0,0,0,0,0,0
01/12/1991,0,0,0,0,0,0,0,0
01/01/1992,0,0,0,0,0,0,0,0
01/02/1992,0,0,0,0,0,0,0,0
01/03/1992,0,0,0,0,0,0,0,0
01/04/1992,0,0,0,0,0,0,0,0
01/05/1992,1.16849,1.89135,0.42902,0.36968,0.00037,1.69172,0.92304,2.4036
01/06/1992,1.738,2.85305,1.83761,0.16192,0.02656,2.71442,1.55464,3.53993
01/07/1992,0.6734,1.23458,0.10837,0.00828,0,1.08084,0.25538,1.7526
01/08/1992,0.348,0.64943,0,0,0,0.56077,0.03412,0.97493
01/09/1992,0,0,0,0,0,0,0,0
01/10/1992,0,0,0,0,0,0,0,0
01/11/1992,0,0,0,0,0,0,0,0
01/12/1992,0,0,0,0,0,0,0,0
01/01/1993,0,0,0,0,0,0,0,0
01/02/1993,0,0,0,0,0,0,0,0
01/03/1993,0,0,0,0,0,0,0,0
01/04/1993,0.00014,0,0,0.00044,0,0,0,0
01/05/1993,0.005,0.00925,0,0.00012,0,0.00799,0,0.01415
01/06/1993,0.65779,1.17096,0.29376,0.0166,0.0019,1.05121,0.25345,1.65634
01/07/1993,0.46674,0.86796,0.0193,0,0,0.7521,0.08345,1.28298
01/08/1993,0.08977,0.16751,0.00005,0,0,0.14465,0.0006,0.25581
01/09/1993,0.00779,0.01392,0.00389,0,0,0.01255,0.01282,0.0145
01/10/1993,0,0,0,0,0,0,0,0
01/11/1993,0,0,0,0,0,0,0,0
01/12/1993,0,0,0,0,0,0,0,0
01/01/1994,0,0,0,0,0,0,0,0
01/02/1994,0,0,0,0,0,0,0,0
01/03/1994,0,0,0,0,0,0,0,0
01/04/1994,0,0,0,0,0,0,0,0
01/05/1994,0.00003,0,0,0.00009,0,0,0,0
01/06/1994,0.77501,1.32715,0.19846,0.14652,0.00015,1.17307,1.04857,1.47453
01/07/1994,4.12619,7.42459,1.41171,0.08743,0,6.60373,3.01069,9.75963
01/08/1994,0.70241,1.30299,0.04021,0.00243,0,1.1306,0.5025,1.72647
01/09/1994,0,0,0,0,0,0,0,0
01/10/1994,0,0,0,0,0,0,0,0
01/11/1994,0,0,0,0,0,0,0,0
01/12/1994,0,0,0,0,0,0,0,0
01/01/1995,0,0,0,0,0,0,0,0
01/02/1995,0,0,0,0,0,0,0,0
01/03/1995,0,0,0,0,0,0,0,0
01/04/1995,0,0,0,0,0,0,0,0
01/05/1995,0.66763,1.21167,0.2166,0,0,1.07582,0.172,1.76167
01/06/1995,2.81287,3.15046,3.75394,1.94746,3.13662,3.23284,2.20806,3.64901
01/07/1995,6.84384,10.73734,4.53763,2.01255,1.00322,9.89098,7.49279,12.45376
01/08/1995,10.70832,14.16217,12.75457,4.97675,7.65586,13.97001,11.00113,15.83441
01/09/1995,0,0,0,0,0,0,0,0
01/10/1995,0.0013,0.00194,0.00311,0,0,0.0021,0.00087,0.0025
01/11/1995,0,0,0,0,0,0,0,0
01/12/1995,0,0,0,0,0,0,0,0
01/01/1996,0,0,0,0,0,0,0,0
01/02/1996,0,0,0,0,0,0,0,0
01/03/1996,0,0,0,0,0,0,0,0
01/04/1996,0,0,0,0,0,0,0,0
01/05/1996,0.01484,0.02769,0.0001,0,0,0.02392,0.00022,0.04222
01/06/1996,1.11654,2.00025,0.34374,0.0183,0.17218,1.77411,0.3512,2.87263
01/07/1996,3.02227,5.14339,2.40685,0.14753,0.26445,4.7698,3.01966,6.26688
01/08/1996,2.16185,3.75612,1.17586,0.15365,0,3.40387,2.95288,4.18104
01/09/1996,0.00108,0,0,0.00336,0,0,0,0
01/10/1996,0,0,0,0,0,0,0,0
01/11/1996,0,0,0,0,0,0,0,0
01/12/1996,0,0,0,0,0,0,0,0
01/01/1997,0,0,0,0,0,0,0,0
01/02/1997,0,0,0,0,0,0,0,0
01/03/1997,0,0,0,0,0,0,0,0
01/04/1997,0,0,0,0,0,0,0,0
01/05/1997,0.06552,0.07936,0.09675,0.01483,0.17847,0.08173,0.07074,0.08392
01/06/1997,0.15058,0.281,0,0,0,0.24264,0.00113,0.42906
01/07/1997,1.56304,2.59832,0.99446,0.25774,0.06666,2.37936,1.26103,3.30577
01/08/1997,6.84889,11.10157,4.54313,1.51612,0.48054,10.20624,7.86192,12.81541
