Label,Notation,Parent Notation,Sort Priority,Description
Total Fuel,total-fuel,,1,
Coal,coal,total-fuel,2,
Gaseous fuels,gaseous-fuels,total-fuel,3,
Other emissions,other-emissions,total-fuel,4,
Other solid fuels,other-solid-fuels,total-fuel,5,
Petroleum,petroleum,total-fuel,6,
